date,meantemp,humidity,wind_speed,mean_pressure
2020-6-29,26.6230769230769,26.6153846153846,1,646.430769230769
2020-6-3,20.325,37.375,1.5,647.80625
2020-6-30,25.9461538461539,34.1538461538462,1.23076923076923,645.484615384615
2020-6-4,19.275,37.75,1.5,651.1375
2020-6-5,20.24375,35.375,0.8125,653.7
2020-6-6,21.3875,34.1875,0.75,654.41875
2020-6-7,22.43125,32.3125,1.125,652.6875
2020-6-8,23.5625,28.4375,1,650.35625
2020-6-9,24.45625,30.9375,0.8125,650.8625
2020-7-1,20.1875,55.1875,1,648.7375
2020-7-10,25.325,43.0625,0.75,649.6625
2020-7-11,25.15,44.75,0.875,648.925
2020-7-12,25.68125,40.0625,1.125,646.75625
2020-7-13,22.68125,53,0.8125,645.825
2020-7-14,23.9625,44.625,0.8125,648.475
2020-7-15,26.74375,35.5,0.8125,649.8125
2020-7-16,28.01875,33.8125,0.875,647.91875
2020-7-17,28.5875,28.875,1,646.63125
2020-7-18,29.49375,26.4375,0.8125,647.95625
2020-7-19,29.8125,22.875,0.75,649.9375
2020-7-2,23.60625,41.3125,1,649.25625
2020-7-20,29.61875,20.9375,0.625,649.63125
2020-7-21,30.35625,21.875,0.8125,646.3875
2020-7-22,28.83125,32,0.8125,646.76875
2020-7-23,28.70625,32.6875,0.875,647.11875
2020-7-24,28.91875,29.9375,1.0625,647.35625
2020-7-25,29.85625,25,1,647.70625
2020-7-26,28.86875,21.6875,1.625,650.06875
2020-7-27,29.45,25.5,1.0625,650.84375
2020-7-28,25.3125,42.3125,1,652.5
2020-7-29,28.35,33.9375,1.0625,649.8375
2020-7-3,25.29375,36.6875,0.9375,650.2625
2020-7-30,28.55625,30.0625,1,649.93125
2020-7-31,29.225,31.3125,0.8125,647.76875
2020-7-4,26.3125,34.3125,1,650.2375
2020-7-5,27,31.5625,0.9375,647.3375
2020-7-6,27.9125,28.875,1,645.8875
2020-7-7,27.9,28.875,0.75,646.44375
2020-7-8,27.975,27.1875,1.6875,647.4625
2020-7-9,27.3,31.625,0.8125,648.98125
2020-8-1,29.59375,25.625,1.375,645
2020-8-10,28.4875,23.0625,1.0625,646.2625
2020-8-11,26.91875,27.4375,1,647.2375
2020-8-12,26.98125,32.1875,0.9375,648.1125
2020-8-13,27.79375,30.1875,0.5,647.01875
2020-8-14,27.51875,28.5,3.875,646.2125
2020-8-15,25.99375,31.3125,0.9375,646.65625
2020-8-16,26.5625,29.0625,0.875,646.14375
2020-8-17,27.41875,28.875,0.8125,646.45
2020-8-18,27.35,28.0625,1.0625,646.4625
2020-8-19,27.96875,25.4375,1.0625,646.00625
2020-8-2,28.35,28.0625,1.1875,645.95625
2020-8-20,29.95625,25.1875,1.0625,646.5875
2020-8-21,27.45625,22.5625,1.25,645.2875
2020-8-22,21.8,50.5,1.125,645.6625
2020-8-23,22.025,39.125,1,647
2020-8-24,22.33125,31.4375,0.9375,649.15
2020-8-25,23.75625,30,1,650.55
2020-8-26,25.15625,23.875,0.75,649.71875
2020-8-27,27.3461538461539,18.6923076923077,0.923076923076923,648.407692307692
2020-8-28,28.1076923076923,19.4615384615385,1,649.130769230769
2020-8-29,28.6384615384615,18.8461538461539,0.923076923076923,651.715384615385
2020-8-3,26.63125,34.625,0.8125,647.8
2020-8-30,29.9923076923077,18.8461538461539,0.769230769230769,652.046153846154
2020-8-31,30.1076923076923,19.4615384615385,0.769230769230769,650.430769230769
2020-8-4,28.24375,28.25,1,646.40625
2020-8-5,27.8375,23.25,1.0625,645.83125
2020-8-6,27.925,22.875,0.9375,648.2
2020-8-7,28.20625,21.1875,0.9375,649.5875
2020-8-8,27.375,23,1,647.95625
2020-8-9,28.21875,20.5625,1,645.925
2020-9-1,29.7461538461538,20.3076923076923,1.15384615384615,650.038461538462
2020-9-10,27.8923076923077,25.5384615384615,1,651.369230769231
2020-9-11,26.875,21.875,0.9375,652.08125
2020-9-12,26.3375,23.8125,0.9375,654.45625
2020-9-13,26.73125,23.9375,0.875,654.425
2020-9-14,26.54375,22.5,0.875,653.89375
2020-9-15,26.30625,21.25,0.8125,653.00625
2020-9-16,26.475,22.6875,0.75,652.23125
2020-9-17,25.9875,20.1875,0.9375,652.70625
2020-9-18,25.34375,22.875,0.6875,651.58125
2020-9-19,24.85,24,0.6875,650.53125
2020-9-2,26.74375,25.5625,1.1875,653.8125
2020-9-20,24.375,26.4375,0.9375,650.8375
2020-9-21,24.4,25.1875,1.25,651.4875
2020-9-22,23.79375,27.1875,0.8125,651.83125
2020-9-23,25.0153846153846,26.7692307692308,0.692307692307692,651.153846153846
2020-9-24,25.5769230769231,23.6923076923077,0.846153846153846,651.184615384615
2020-9-25,24.6846153846154,29.1538461538461,1.15384615384615,650.223076923077
2020-9-26,21.6,46.9230769230769,1.15384615384615,650.284615384615
2020-9-27,22.4538461538462,41.0769230769231,0.923076923076923,653.438461538462
2020-9-28,24.8769230769231,22.3076923076923,1.15384615384615,654.476923076923
2020-9-29,24.2538461538462,25.8461538461539,0.923076923076923,652.030769230769
2020-9-3,27.075,22.6875,0.8125,655.39375
2020-9-30,23.3846153846154,28.6153846153846,0.846153846153846,648.576923076923
2020-9-4,26.93125,22.375,0.875,653.5625
2020-9-5,27.43125,23.1875,0.875,650.7125
2020-9-6,30.4384615384615,15.3076923076923,1.61538461538461,650.169230769231
2020-9-7,29.5076923076923,14.5384615384615,1.30769230769231,651.192307692308
2020-9-8,28.1307692307692,20.4615384615385,0.769230769230769,651.6
2020-9-9,27.0923076923077,25.1538461538461,0.846153846153846,651.369230769231
2021-1-1,-6.23076923076923,96.5384615384615,0.769230769230769,658.461538461538
2021-1-10,-7.0375,96.375,0.8125,658.0625
2021-1-11,-4.75,94.1875,0.625,658.275
2021-1-12,-0.69375,83.875,0.375,657.8125
2021-1-13,1.3375,83.625,0.625,652.51875
2021-1-14,2.6375,89.875,0.8125,645.80625
2021-1-15,2.74375,78.875,0.875,647.1625
2021-1-16,3.11875,90.375,0.6875,649.175
2021-1-17,1.35,94.625,0.3125,645.125
2021-1-18,0.80625,91.3125,0.8125,645.79375
2021-1-19,-2.95625,97.8125,0.1875,648.1625
2021-1-2,-3.41875,88.25,0.5,659.10625
2021-1-20,-4.025,85.6875,0.5625,648.78125
2021-1-21,-8.55,59.6875,1,657.66875
2021-1-22,-13.50625,76.625,0.875,661.5
2021-1-23,-16.99375,76.3125,0.6875,660.1
2021-1-24,-18.28125,77.9375,0.375,659.54375
2021-1-25,-15.35,75.5625,0.375,658.26875
2021-1-26,-12.46875,73.1875,0.5,658.41875
2021-1-27,-10.98125,76.3125,0.5625,655.7875
2021-1-28,-5.20625,89.6875,0.625,649.71875
2021-1-29,0.38125,90.75,1.0625,646.31875
2021-1-3,-4.93125,95.9375,0.375,658.3375
2021-1-30,0.53125,76.5,0.5625,649.24375
2021-1-31,0.1875,93,0.375,651.7125
2021-1-4,-5.99375,97.6875,0.5,658.21875
2021-1-5,-4.625,81.5,0.4375,658.275
2021-1-6,-3.98125,81.25,0.75,659.2125
2021-1-7,-3.43125,78.4375,0.5,658.5875
2021-1-8,-5.29375,86.6875,0.5625,658.5625
2021-1-9,-5.28125,89.875,0.4375,658.00625
2021-10-1,20.1846153846154,36.4615384615385,1.46153846153846,651.669230769231
2021-10-10,17.68125,25.625,0.875,654.95625
2021-10-11,18.725,22.875,0.8125,653.55625
2021-10-12,18.9625,24,0.9375,651.525
2021-10-13,17.9875,39.0625,1.125,652.70625
2021-10-14,19.8384615384615,37.5384615384615,0.769230769230769,655.923076923077
2021-10-15,22.0923076923077,30.2307692307692,1.15384615384615,654.161538461538
2021-10-16,20.8384615384615,22.5384615384615,1,651.592307692308
2021-10-17,18.7153846153846,28.3076923076923,1.07692307692308,649.9
2021-10-18,12.6692307692308,72.7692307692308,0.692307692307692,651.976923076923
2021-10-19,12.8538461538462,67.6923076923077,0.769230769230769,653.407692307692
2021-10-2,21.7615384615385,33.4615384615385,0.615384615384615,652.484615384615
2021-10-20,14.1076923076923,45.9230769230769,0.846153846153846,654.776923076923
2021-10-21,14.5,37,0.923076923076923,657.346153846154
2021-10-22,15.0692307692308,36.3076923076923,0.846153846153846,656.238461538462
2021-10-23,15.0615384615385,27.6923076923077,0.769230769230769,654.430769230769
2021-10-24,14.01875,30.875,0.6875,653.70625
2021-10-25,13.2125,30.5625,0.5625,652.96875
2021-10-26,9.775,28.75,0.875,655.76875
2021-10-27,10.70625,32.25,0.8125,656.2
2021-10-28,12.13125,42.8125,0.25,654.84375
2021-10-29,9.375,85.875,0.5,654.16875
2021-10-3,23.3076923076923,27.6923076923077,1.15384615384615,648.823076923077
2021-10-30,8.6,95,0.125,657.8125
2021-10-31,10.71875,90.8125,0.1875,657.76875
2021-10-4,18.8615384615385,32.1538461538462,0.615384615384615,650.3
2021-10-5,18.0538461538461,26.8461538461539,1.23076923076923,649.7
2021-10-6,15.9923076923077,29.6923076923077,0.846153846153846,651.238461538462
2021-10-7,16.1538461538461,32.4615384615385,0.769230769230769,653.953846153846
2021-10-8,17.3384615384615,33.5384615384615,0.923076923076923,654.361538461539
2021-10-9,17.0875,34.25,0.8125,655.15625
2021-11-1,12.90625,82.125,0.3125,657.29375
2021-11-10,10.2625,62.25,0.4375,653.05
2021-11-11,8.575,52.9375,0.5625,653.98125
2021-11-12,9.24615384615385,46.4615384615385,1.15384615384615,654.776923076923
2021-11-13,8.60769230769231,54.7692307692308,0.923076923076923,657.653846153846
2021-11-14,9.86153846153846,58.8461538461538,0.846153846153846,657.146153846154
2021-11-15,9.54615384615385,59.4615384615385,0.846153846153846,652.8
2021-11-16,10.0928571428571,42.0714285714286,0.928571428571429,653.5
2021-11-17,8.13125,48.8125,0.6875,655.60625
2021-11-18,7.30625,59.4375,0.4375,654.74375
2021-11-19,7.13125,61.125,0.6875,651.44375
2021-11-2,11.41875,95.6875,0.0625,654.725
2021-11-20,4.62307692307692,81.7692307692308,0.230769230769231,649.715384615385
2021-11-21,6.23076923076923,84.5384615384615,0.461538461538462,653.038461538462
2021-11-22,3.65384615384615,95.8461538461538,0.846153846153846,656.246153846154
2021-11-23,3.01538461538462,96.4615384615385,0.538461538461538,656.5
2021-11-24,4.28461538461538,93.3076923076923,0.461538461538462,653.692307692308
2021-11-25,8.33846153846154,76.6153846153846,0.307692307692308,653.461538461538
2021-11-26,5.12307692307692,94.0769230769231,0.307692307692308,655.284615384615
2021-11-27,5.5375,91.1875,0.25,656.73125
2021-11-28,6.8125,89.5625,0.25,655.13125
2021-11-29,8.6375,81.5625,0.75,656.5
2021-11-3,13.15,83.375,0.1875,654.2625
2021-11-30,10.375,70.4375,1.8125,652.53125
2021-11-4,14.5125,60.4375,0.9375,656.575
2021-11-5,14.60625,51.75,0.9375,657.21875
2021-11-6,13.41875,50.5625,0.8125,656.13125
2021-11-7,12.7875,44.75,0.8125,654.775
2021-11-8,11.43125,53.6875,0.75,655.58125
2021-11-9,11.41875,59.25,0.625,656.45
2021-12-1,7.5125,74.5625,1.875,644.90625
2021-12-10,3.80625,80.5625,0.75,658.16875
2021-12-11,3.28125,77.625,0.875,658.75625
2021-12-12,2.0875,84.4375,0.5625,660.0125
2021-12-13,1.28125,85.5,0.3125,658.9375
2021-12-14,1.525,85.875,0.375,655.75625
2021-12-15,0.58125,92.5,0.5625,654.26875
2021-12-16,3.1,87.9375,0.5,653.575
2021-12-17,2.38125,97.625,0.3125,650.0375
2021-12-18,1.5125,98.8125,0.5625,648.53125
2021-12-19,3.26875,83.3125,1.125,650.40625
2021-12-2,3.69375,61.4375,0.5625,651.48125
2021-12-20,1.4625,92.5,0.5,647.5625
2021-12-21,-0.03125,97.3125,0.6875,646.49375
2021-12-22,-6.43333333333333,76.6,0.4,652.446666666667
2021-12-23,-10.925,89.1875,0.4375,651.9875
2021-12-24,-9.11875,83.75,0.375,651.9875
2021-12-25,-11.525,86,0.4375,656.54375
2021-12-26,-11.225,86.1875,0.625,658.18125
2021-12-27,-9.0875,92.625,0.9375,657.90625
2021-12-28,-7.4875,93.5625,0.8125,656.2625
2021-12-29,-8.41875,93.3125,0.5625,654.68125
2021-12-3,1.8625,67.1875,0.625,656.25625
2021-12-30,-8.76875,93,0.875,654.9375
2021-12-31,-8.7875,92.6875,0.75,655.84375
2021-12-4,1.41875,78.4375,0.4375,655.7625
2021-12-5,2.24375,82.5,0.3125,653.175
2021-12-6,-0.15625,97.125,0.5,656.78125
2021-12-7,-0.18125,94.6875,0.3125,657.49375
2021-12-8,1.89375,95.1875,0.625,651.36875
2021-12-9,3.78125,91.6875,0.375,653.25
2021-2-1,1.7875,86.6875,0.5,657.66875
2021-2-10,-2.02307692307692,98.3076923076923,0.923076923076923,655.246153846154
2021-2-11,1.91538461538462,95.7692307692308,0.153846153846154,655.646153846154
2021-2-12,2.62307692307692,82.3076923076923,0.461538461538462,653.007692307692
2021-2-13,2.28125,87.875,0.4375,652.7125
2021-2-14,4.75384615384615,80.6923076923077,0.461538461538462,653.646153846154
2021-2-15,9.12307692307692,61,0.923076923076923,649.961538461538
2021-2-16,9.66923076923077,53.9230769230769,1.53846153846154,643.930769230769
2021-2-17,3.80769230769231,80.6153846153846,1.38461538461539,640.607692307692
2021-2-18,-0.961538461538462,94.2307692307692,0.615384615384615,646.923076923077
2021-2-19,-2.17692307692308,88.3846153846154,0.538461538461538,652.807692307692
2021-2-2,-1.86875,95.375,0.5,658.725
2021-2-20,-2.46153846153846,68.6153846153846,0.692307692307692,653.746153846154
2021-2-21,-1.72307692307692,53.3076923076923,0.846153846153846,656.738461538462
2021-2-22,-1.8,62.5384615384615,0.923076923076923,658.138461538461
2021-2-23,-0.1,62.8461538461538,0.692307692307692,656.592307692308
2021-2-24,2.66923076923077,52.3846153846154,0.923076923076923,655.061538461538
2021-2-25,2.96923076923077,45,1.46153846153846,656.253846153846
2021-2-26,3.26923076923077,47.5384615384615,0.846153846153846,655.369230769231
2021-2-27,3.82307692307692,55,0.692307692307692,653.1
2021-2-28,5.5,55.1538461538462,0.769230769230769,651.1
2021-2-3,-3.3125,97.4375,0.625,657.3375
2021-2-4,-0.35625,85.5625,0.3125,655.61875
2021-2-5,0.46875,91.1875,0.625,652.625
2021-2-6,-4.225,96.8125,0.5625,654.5
2021-2-7,-5.2125,98.4375,0.625,655.675
2021-2-8,-4.54375,96.9375,0.5625,658.58125
2021-2-9,-2.08125,94.75,0.625,657.95
2021-3-1,0.238461538461538,98.0769230769231,0.307692307692308,652.169230769231
2021-3-10,8.00769230769231,54.9230769230769,1,651.492307692308
2021-3-11,8.70769230769231,74.1538461538462,1,642.546153846154
2021-3-12,-0.223076923076923,82.3076923076923,0.692307692307692,645.415384615385
2021-3-13,0.823076923076923,48.3076923076923,0.769230769230769,653.453846153846
2021-3-14,3.86923076923077,59.9230769230769,0.461538461538462,652.953846153846
2021-3-15,3.55384615384615,85.3076923076923,0.461538461538462,650.084615384615
2021-3-16,9.18461538461539,66.5384615384615,1.38461538461539,647.438461538462
2021-3-17,11.6769230769231,44.9230769230769,2.53846153846154,645.7
2021-3-18,4.15384615384615,77.0769230769231,1.07692307692308,647.123076923077
2021-3-19,6.41538461538462,46.7692307692308,1.38461538461539,650.615384615385
2021-3-2,1.22307692307692,75.8461538461538,0.692307692307692,655.1
2021-3-20,7.94615384615385,49.0769230769231,1.46153846153846,652.053846153846
2021-3-21,9.56923076923077,53.6153846153846,1.53846153846154,649.176923076923
2021-3-22,12.0615384615385,45.5384615384615,1.30769230769231,648.607692307692
2021-3-23,9.03846153846154,74.6923076923077,1,646.038461538462
2021-3-24,8.46153846153846,63.3846153846154,2.46153846153846,640.569230769231
2021-3-25,2.11538461538461,82.2307692307692,1.46153846153846,646.115384615385
2021-3-26,0.7,96.3846153846154,0.384615384615385,649.238461538462
2021-3-27,1.87692307692308,62.5384615384615,0.923076923076923,651.523076923077
2021-3-28,3.3,54.7692307692308,0.923076923076923,657.215384615385
2021-3-29,5.59230769230769,51,1,656.176923076923
2021-3-3,0.546153846153846,78.3846153846154,0.923076923076923,653.569230769231
2021-3-30,8.38461538461539,45.5384615384615,0.769230769230769,653.661538461538
2021-3-31,11.5692307692308,44.6153846153846,0.923076923076923,651.823076923077
2021-3-4,0.3375,77.6875,0.4375,652.55
2021-3-5,4.59375,51.1875,0.75,652.15
2021-3-6,3.81875,60.5,0.625,655.61875
2021-3-7,6.1,64.125,0.75,651.2625
2021-3-8,2.41875,87.25,1.1875,647.98125
2021-3-9,2.59411764705882,71.8823529411765,0.705882352941177,650.888235294118
2021-4-1,12.6923076923077,39.8461538461538,2.07692307692308,648.430769230769
2021-4-10,15.35,37.375,1.375,645.93125
2021-4-11,11.71875,40.75,1.75,648.3
2021-4-12,8.87692307692308,48.3846153846154,1.23076923076923,652.030769230769
2021-4-13,8.56923076923077,61.6923076923077,0.846153846153846,651.538461538462
2021-4-14,10.0384615384615,56.0769230769231,1,653.5
2021-4-15,13.4,43.8461538461538,1,653.461538461538
2021-4-16,15.5769230769231,40.6153846153846,1.23076923076923,654.415384615385
2021-4-17,17.9846153846154,36.6923076923077,1,654.946153846154
2021-4-18,18.7307692307692,40.3846153846154,0.846153846153846,654.915384615385
2021-4-19,20.6384615384615,36.3076923076923,0.769230769230769,654.215384615385
2021-4-2,9.38461538461539,45.4615384615385,1.46153846153846,648.669230769231
2021-4-20,21.0461538461538,38.4615384615385,1.61538461538461,652.430769230769
2021-4-21,22.6076923076923,34.6923076923077,1.92307692307692,651.515384615385
2021-4-22,21.0307692307692,18.6923076923077,2.69230769230769,651.692307692308
2021-4-23,18.9076923076923,27.3076923076923,0.923076923076923,654.315384615385
2021-4-24,20.9384615384615,22,1.30769230769231,652.6
2021-4-25,19.6846153846154,34.2307692307692,1.15384615384615,652.315384615385
2021-4-26,22.7461538461538,31,1.69230769230769,646.684615384615
2021-4-27,22.2307692307692,29.6923076923077,1.53846153846154,648.461538461538
2021-4-28,21.8692307692308,32.4615384615385,1.07692307692308,651.830769230769
2021-4-29,21.6923076923077,31.2307692307692,1.15384615384615,653.1
2021-4-3,8.8875,51.5625,0.9375,650.1875
2021-4-30,16.6307692307692,61.0769230769231,0.846153846153846,652.353846153846
2021-4-4,10.39375,47.5,1.5,653.8
2021-4-5,10.49375,55.0625,1.4375,653.825
2021-4-6,12.55,49.375,0.875,654.30625
2021-4-7,14.8,43.4375,1,653.725
2021-4-8,17.26875,36.9375,1.4375,651.65
2021-4-9,17.525,36.6875,1.25,647.3875
2021-5-1,15.7461538461539,54.7692307692308,0.923076923076923,650.823076923077
2021-5-10,16.3,27.1538461538461,1,650.030769230769
2021-5-11,19.0153846153846,23.6923076923077,1.30769230769231,648.776923076923
2021-5-12,21.7769230769231,23,1.46153846153846,650.030769230769
2021-5-13,23.5923076923077,24.3076923076923,1.23076923076923,651.469230769231
2021-5-14,22.53125,28.75,0.625,652.25625
2021-5-15,23.3625,28.3125,1,650.61875
2021-5-16,23.10625,25,0.875,648.8625
2021-5-17,21.2875,25.8125,1.875,647.69375
2021-5-18,21.33125,27.6875,1,650.24375
2021-5-19,22.8875,29.6875,1,651.0125
2021-5-2,19.4461538461539,34.5384615384615,1.30769230769231,650.884615384615
2021-5-20,23.68125,29.875,0.875,652.325
2021-5-21,25.4625,26.4375,1.0625,651.7625
2021-5-22,23.4875,32.25,1.1875,648.09375
2021-5-23,22.33125,23.8125,1.3125,646.31875
2021-5-24,20.39375,35.125,0.875,650.43125
2021-5-25,20.50625,42.9375,0.9375,650.1
2021-5-26,21.625,26.375,0.9375,649.96875
2021-5-27,22.975,25.25,1.125,649.99375
2021-5-28,24.2,23.0625,1.75,648.175
2021-5-29,24.05625,23.1875,1.5,648.35
2021-5-3,21.0615384615385,33.7692307692308,0.923076923076923,650.461538461538
2021-5-30,22.425,31.6875,1,651.04375
2021-5-31,23.31875,28.5,1.5,650.6625
2021-5-4,20.1846153846154,47,1,648.969230769231
2021-5-5,16.6615384615385,58,0.846153846153846,648.984615384615
2021-5-6,17.6230769230769,52.7692307692308,0.769230769230769,649.692307692308
2021-5-7,18.0769230769231,51.6923076923077,0.692307692307692,650.469230769231
2021-5-8,20.9230769230769,37.6153846153846,0.769230769230769,652.369230769231
2021-5-9,21.4230769230769,34.5384615384615,2.69230769230769,648.276923076923
2021-6-1,24.68125,22.375,1.875,648.1125
2021-6-10,24.5461538461538,24.5384615384615,1.38461538461539,647.838461538462
2021-6-11,25.0461538461538,16.6923076923077,1.61538461538461,648.123076923077
2021-6-12,25.8769230769231,22.9230769230769,1.38461538461539,648.553846153846
2021-6-13,24.9230769230769,28.7692307692308,1.46153846153846,649.053846153846
2021-6-14,26.9692307692308,19.4615384615385,1.61538461538461,649.346153846154
2021-6-15,27.7769230769231,21.0769230769231,1.53846153846154,648.123076923077
2021-6-16,29.1692307692308,13.3076923076923,1.61538461538461,647.638461538461
2021-6-17,26.0384615384615,22.6153846153846,0.846153846153846,649.384615384615
2021-6-18,28.9538461538462,16.9230769230769,1.07692307692308,649.161538461538
2021-6-19,31.8,15.5384615384615,1.38461538461539,647.607692307692
2021-6-2,22.75,22.4375,2.25,648.9375
2021-6-20,29.55625,16.375,1.3125,648.8625
2021-6-21,28.3125,16.5625,1.3125,650.475
2021-6-22,30.9,14.1,1.3,650.53
2021-6-23,30.69,15,1.7,650.31
2021-6-24,30.02,18.1,1.3,649.81
2021-6-25,29.5615384615385,18.3846153846154,1.38461538461539,649.276923076923
2021-6-26,27.86875,20.5,1.0625,648.0125
2021-6-27,28.3375,19.9375,1.375,648.78125
2021-6-28,29.1533333333333,20.0666666666667,1.26666666666667,649.62
2021-6-29,29.33125,19,1.5625,649.23125
2021-6-3,20.53125,29.4375,1.3125,651.00625
2021-6-30,29.06875,22.625,0.875,650.28125
2021-6-4,21.0875,23.125,1.3125,651.34375
2021-6-5,21.4,25.0625,1.06666666666667,649.85
2021-6-6,20.80625,26.375,1.3125,649.21875
2021-6-7,21.33125,25.5625,0.8125,650.9
2021-6-8,22.75625,24.0625,0.875,650.43125
2021-6-9,25.2538461538462,22.6923076923077,1.76923076923077,647.761538461538
2021-7-1,30.05,20.25,0.75,649.4375
2021-7-10,28.05625,28.125,0.875,646.25625
2021-7-11,28.425,26.5,1.0625,647.13125
2021-7-12,28.8875,22.6875,0.9375,648.35
2021-7-13,30.04375,21.75,0.875,647
2021-7-14,28.7705882352941,28.6470588235294,0.941176470588235,645.888235294118
2021-7-15,24.13125,41.625,1.5625,647.15625
2021-7-16,26.85625,32.6875,0.75,648.49375
2021-7-17,28.24375,28.4375,1.0625,649.01875
2021-7-18,29.7875,25,0.75,648.9875
2021-7-19,32.9230769230769,18.2307692307692,0.846153846153846,649.315384615385
2021-7-2,30.3125,19.5625,0.875,648.44375
2021-7-20,34.8923076923077,14.9230769230769,1.23076923076923,648.346153846154
2021-7-21,33.5538461538462,11,1.38461538461539,646.292307692308
2021-7-22,32.6,22.3076923076923,1,644.561538461538
2021-7-23,30.5846153846154,25.5384615384615,1.23076923076923,644.2
2021-7-24,30.3076923076923,21.6153846153846,1.46153846153846,645.715384615385
2021-7-25,30.5384615384615,19,1.30769230769231,649.576923076923
2021-7-26,29.95,20.75,1.3125,650.0875
2021-7-27,29.16875,20.9375,0.8125,648.51875
2021-7-28,29.3625,25.875,1.1875,646.48125
2021-7-29,28.90625,28.5,1.4375,647.28125
2021-7-3,30.11875,19.75,1.1875,646.7625
2021-7-30,28.3625,27.125,1,647.04375
2021-7-31,28.55,26.8125,0.9375,647.175
2021-7-4,28.41875,17.4375,1.75,644.925
2021-7-5,26.1625,25.375,1.3125,646.375
2021-7-6,26.4875,24.125,1.5625,647.2625
2021-7-7,27.30625,24.3125,1.375,648.3125
2021-7-8,27.7875,25.25,0.8125,650.25
2021-7-9,29.3125,21.8125,0.9375,648.09375
2021-8-1,26.55,35.3125,1.125,648.5125
2021-8-10,27.1375,28.3125,1.3125,648.325
2021-8-11,26.2375,29.9375,1.3125,648.36875
2021-8-12,27.45,25.8125,1.375,649.73125
2021-8-13,27.4625,23.9375,1.125,650.46875
2021-8-14,27.875,26.375,1.125,648.63125
2021-8-15,27.05625,29.1875,0.8125,648.525
2021-8-16,28.7625,23.75,1,648.05
2021-8-17,28.9625,22.9375,0.9375,648.4625
2021-8-18,29.58125,18.375,1.1875,647.3
2021-8-19,30.5076923076923,16.7692307692308,1.46153846153846,646.069230769231
2021-8-2,27.94375,32.5625,1.1875,648.725
2021-8-20,29.5538461538461,19.9230769230769,0.923076923076923,648.515384615385
2021-8-21,29.6384615384615,23.1538461538461,0.923076923076923,650.130769230769
2021-8-22,29.9846153846154,19.7692307692308,1.07692307692308,650.376923076923
2021-8-23,28.6846153846154,23.3076923076923,0.615384615384615,650.438461538462
2021-8-24,30.7384615384615,18.3846153846154,1.23076923076923,649.446153846154
2021-8-25,29.8923076923077,19.7692307692308,1.46153846153846,650.584615384615
2021-8-26,30.64,16.2,1,650.7
2021-8-27,30.8538461538462,17.7692307692308,1.07692307692308,651.538461538462
2021-8-28,31.6692307692308,16.3846153846154,0.692307692307692,650.215384615385
2021-8-29,30.1125,16.9375,1.1875,648.9375
2021-8-3,28.8625,26.875,0.9375,649.9
2021-8-30,30.15625,15.625,1.125,649.93125
2021-8-31,28.6125,17,1.125,650.475
2021-8-4,30.075,20.6875,1,650.96875
2021-8-5,29.48125,22,1.0625,650.25
2021-8-6,28.30625,25.6875,1.3125,648.55
2021-8-7,22.6625,48.875,0.8125,649.025
2021-8-8,25.75625,41.1875,0.8125,649.6875
2021-8-9,27.01875,29.75,1.0625,649.6375
2021-9-1,27.28125,16,1.0625,650.5375
2021-9-10,26.66875,19.6875,1,649.84375
2021-9-11,25.0625,21.3125,1.125,648.10625
2021-9-12,24.41875,26.6875,0.875,648.55
2021-9-13,25.7307692307692,25.2307692307692,1.15384615384615,648.484615384615
2021-9-14,25.9076923076923,23.2307692307692,1.23076923076923,650.030769230769
2021-9-15,25.0692307692308,19.6923076923077,1.23076923076923,650.084615384615
2021-9-16,23.6538461538461,28.4615384615385,1.38461538461539,649.630769230769
2021-9-17,21.8461538461539,31.6153846153846,1.46153846153846,649.830769230769
2021-9-18,22.5846153846154,29.6153846153846,0.923076923076923,651.030769230769
2021-9-19,23.6769230769231,24.9230769230769,0.692307692307692,651.707692307692
2021-9-2,27.36875,20,1.25,647.74375
2021-9-20,22.00625,28.125,0.625,651.85625
2021-9-21,24.1923076923077,23.6923076923077,0.846153846153846,651.353846153846
2021-9-22,23.7615384615385,22.9230769230769,0.923076923076923,646.992307692308
2021-9-23,22.3846153846154,32.9230769230769,1.92307692307692,645.730769230769
2021-9-24,15.05625,76.6875,1.125,647.85
2021-9-25,15.375,56.1875,0.6875,652.39375
2021-9-26,16.15,35.25,0.9375,655.01875
2021-9-27,18.64375,33.4375,0.875,650.4375
2021-9-28,20.625,27.1875,0.9375,649.45
2021-9-29,20.3125,26.375,1,650.25625
2021-9-3,23.475,29.375,0.875,648.50625
2021-9-30,21.5153846153846,24.3846153846154,1.30769230769231,649.676923076923
2021-9-4,24,26.0625,1,649.04375
2021-9-5,24.73125,19.875,1.3125,649.475
2021-9-6,24.46875,25,1,650.38125
2021-9-7,25.10625,22.3125,1.125,651.90625
2021-9-8,25.25625,22.4375,0.6875,651.89375
2021-9-9,26.35,22.875,0.8125,650.13125
2022-1-1,-7.775,89.625,0.5,654.3875
2022-1-10,-2.07692307692308,95.6923076923077,0.538461538461538,650.907692307692
2022-1-11,-0.846153846153846,95.6923076923077,0.384615384615385,653.453846153846
2022-1-12,0.0230769230769231,96.0769230769231,0.538461538461538,652.676923076923
2022-1-13,0.953846153846154,99.6153846153846,0.307692307692308,648.169230769231
2022-1-14,-1.6,45.7692307692308,0.923076923076923,647.476923076923
